prolificId,taskId,visType,responseType,value
5c28cac3867f660001ae9c4a,S-task6,nodeLink,minutesToComplete,1.7166666666666666
5c28cac3867f660001ae9c4a,S-task7,nodeLink,nodeAnswer,Viau
5c28cac3867f660001ae9c4a,S-task7,nodeLink,accuracy,0
5c28cac3867f660001ae9c4a,S-task7,nodeLink,correct,0
5c28cac3867f660001ae9c4a,S-task7,nodeLink,difficulty,2
5c28cac3867f660001ae9c4a,S-task7,nodeLink,confidence,5
5c28cac3867f660001ae9c4a,S-task7,nodeLink,minutesToComplete,1.8166666666666667
5c28cac3867f660001ae9c4a,S-task8,nodeLink,nodeAnswer,
5c28cac3867f660001ae9c4a,S-task8,nodeLink,valueAnswer,Mentions
5c28cac3867f660001ae9c4a,S-task8,nodeLink,valueAnswer,Mentions
5c28cac3867f660001ae9c4a,S-task8,nodeLink,accuracy,0.5
5c28cac3867f660001ae9c4a,S-task8,nodeLink,correct,0
5c28cac3867f660001ae9c4a,S-task8,nodeLink,difficulty,5
5c28cac3867f660001ae9c4a,S-task8,nodeLink,confidence,3
5c28cac3867f660001ae9c4a,S-task8,nodeLink,minutesToComplete,1.4833333333333334
5c28cac3867f660001ae9c4a,S-task9,nodeLink,nodeAnswer,Klaus
5c28cac3867f660001ae9c4a,S-task9,nodeLink,nodeAnswer,Lonni
5c28cac3867f660001ae9c4a,S-task9,nodeLink,nodeAnswer,Thomas
5c28cac3867f660001ae9c4a,S-task9,nodeLink,accuracy,0.75
5c28cac3867f660001ae9c4a,S-task9,nodeLink,correct,0
5c28cac3867f660001ae9c4a,S-task9,nodeLink,difficulty,5
5c28cac3867f660001ae9c4a,S-task9,nodeLink,confidence,3
5c28cac3867f660001ae9c4a,S-task9,nodeLink,minutesToComplete,2.4
5c28cac3867f660001ae9c4a,S-task9A,nodeLink,nodeAnswer,Anna
5c28cac3867f660001ae9c4a,S-task9A,nodeLink,accuracy,1
5c28cac3867f660001ae9c4a,S-task9A,nodeLink,correct,1
5c28cac3867f660001ae9c4a,S-task9A,nodeLink,difficulty,2
5c28cac3867f660001ae9c4a,S-task9A,nodeLink,confidence,6
5c28cac3867f660001ae9c4a,S-task9A,nodeLink,minutesToComplete,0.75
5c28cac3867f660001ae9c4a,S-taskExplore,nodeLink,nodeAnswer,
5c28cac3867f660001ae9c4a,S-taskExplore,nodeLink,valueAnswer,i think that on the 'west' side of the network it much clearer as it more sparsely populated, whereas on the 'central east' side it is much ore congested particularly around Noeska and Robert it is hard to understand the links. The fringes of the network in general are much sparser and easier to read.
5c28cac3867f660001ae9c4a,S-taskExplore,nodeLink,accuracy,1
5c28cac3867f660001ae9c4a,S-taskExplore,nodeLink,correct,1
5c28cac3867f660001ae9c4a,S-taskExplore,nodeLink,difficulty,1
5c28cac3867f660001ae9c4a,S-taskExplore,nodeLink,confidence,6
5c28cac3867f660001ae9c4a,S-taskExplore,nodeLink,minutesToComplete,2.3833333333333333
5c2ca1fd9461620001c07208,S-task1,nodeLink,nodeAnswer,T.J.
5c2ca1fd9461620001c07208,S-task1,nodeLink,accuracy,1
5c2ca1fd9461620001c07208,S-task1,nodeLink,correct,1
5c2ca1fd9461620001c07208,S-task1,nodeLink,difficulty,3
5c2ca1fd9461620001c07208,S-task1,nodeLink,confidence,6
5c2ca1fd9461620001c07208,S-task1,nodeLink,minutesToComplete,0.5166666666666667
5c2ca1fd9461620001c07208,S-task11,nodeLink,nodeAnswer,John
5c2ca1fd9461620001c07208,S-task11,nodeLink,nodeAnswer,EVis19
5c2ca1fd9461620001c07208,S-task11,nodeLink,nodeAnswer,Jon
5c2ca1fd9461620001c07208,S-task11,nodeLink,nodeAnswer,Alex
5c2ca1fd9461620001c07208,S-task11,nodeLink,nodeAnswer,Robert
5c2ca1fd9461620001c07208,S-task11,nodeLink,nodeAnswer,James
5c2ca1fd9461620001c07208,S-task11,nodeLink,nodeAnswer,Noeska
5c2ca1fd9461620001c07208,S-task11,nodeLink,nodeAnswer,Thomas
5c2ca1fd9461620001c07208,S-task11,nodeLink,nodeAnswer,Anna
5c2ca1fd9461620001c07208,S-task11,nodeLink,nodeAnswer,Tamara
5c2ca1fd9461620001c07208,S-task11,nodeLink,nodeAnswer,EVis2018
5c2ca1fd9461620001c07208,S-task11,nodeLink,valueAnswer,3500
5c2ca1fd9461620001c07208,S-task11,nodeLink,accuracy,0
5c2ca1fd9461620001c07208,S-task11,nodeLink,correct,0
5c2ca1fd9461620001c07208,S-task11,nodeLink,difficulty,7
5c2ca1fd9461620001c07208,S-task11,nodeLink,confidence,1
5c2ca1fd9461620001c07208,S-task11,nodeLink,minutesToComplete,3.25
5c2ca1fd9461620001c07208,S-task12,nodeLink,nodeAnswer,EVis19
5c2ca1fd9461620001c07208,S-task12,nodeLink,nodeAnswer,Andrea
5c2ca1fd9461620001c07208,S-task12,nodeLink,accuracy,0
5c2ca1fd9461620001c07208,S-task12,nodeLink,correct,0
5c2ca1fd9461620001c07208,S-task12,nodeLink,difficulty,3
5c2ca1fd9461620001c07208,S-task12,nodeLink,confidence,5
5c2ca1fd9461620001c07208,S-task12,nodeLink,minutesToComplete,1.3
5c2ca1fd9461620001c07208,S-task12A,nodeLink,nodeAnswer,Rob
5c2ca1fd9461620001c07208,S-task12A,nodeLink,accuracy,0.5
5c2ca1fd9461620001c07208,S-task12A,nodeLink,correct,0
5c2ca1fd9461620001c07208,S-task12A,nodeLink,difficulty,1
5c2ca1fd9461620001c07208,S-task12A,nodeLink,confidence,7
5c2ca1fd9461620001c07208,S-task12A,nodeLink,minutesToComplete,1.75
5c2ca1fd9461620001c07208,S-task13,nodeLink,nodeAnswer,Robert
5c2ca1fd9461620001c07208,S-task13,nodeLink,accuracy,1
5c2ca1fd9461620001c07208,S-task13,nodeLink,correct,1
5c2ca1fd9461620001c07208,S-task13,nodeLink,difficulty,1
5c2ca1fd9461620001c07208,S-task13,nodeLink,confidence,7
5c2ca1fd9461620001c07208,S-task13,nodeLink,minutesToComplete,1.05
5c2ca1fd9461620001c07208,S-task1A,nodeLink,nodeAnswer,EVis2018
5c2ca1fd9461620001c07208,S-task1A,nodeLink,accuracy,1
5c2ca1fd9461620001c07208,S-task1A,nodeLink,correct,1
5c2ca1fd9461620001c07208,S-task1A,nodeLink,difficulty,4
5c2ca1fd9461620001c07208,S-task1A,nodeLink,confidence,6
5c2ca1fd9461620001c07208,S-task1A,nodeLink,minutesToComplete,2.35
5c2ca1fd9461620001c07208,S-task3,nodeLink,nodeAnswer,Jeffrey
5c2ca1fd9461620001c07208,S-task3,nodeLink,accuracy,1
5c2ca1fd9461620001c07208,S-task3,nodeLink,correct,1
5c2ca1fd9461620001c07208,S-task3,nodeLink,difficulty,5
5c2ca1fd9461620001c07208,S-task3,nodeLink,confidence,3
5c2ca1fd9461620001c07208,S-task3,nodeLink,minutesToComplete,2.183333333333333
5c2ca1fd9461620001c07208,S-task4,nodeLink,nodeAnswer,AA
5c2ca1fd9461620001c07208,S-task4,nodeLink,nodeAnswer,Noeska
5c2ca1fd9461620001c07208,S-task4,nodeLink,nodeAnswer,Till
5c2ca1fd9461620001c07208,S-task4,nodeLink,nodeAnswer,Jo
5c2ca1fd9461620001c07208,S-task4,nodeLink,accuracy,1
5c2ca1fd9461620001c07208,S-task4,nodeLink,correct,1
5c2ca1fd9461620001c07208,S-task4,nodeLink,difficulty,1
5c2ca1fd9461620001c07208,S-task4,nodeLink,confidence,7
5c2ca1fd9461620001c07208,S-task4,nodeLink,minutesToComplete,0.2833333333333333
5c2ca1fd9461620001c07208,S-task4A,nodeLink,nodeAnswer,Robert
5c2ca1fd9461620001c07208,S-task4A,nodeLink,accuracy,1
5c2ca1fd9461620001c07208,S-task4A,nodeLink,correct,1
5c2ca1fd9461620001c07208,S-task4A,nodeLink,difficulty,1
5c2ca1fd9461620001c07208,S-task4A,nodeLink,confidence,7
5c2ca1fd9461620001c07208,S-task4A,nodeLink,minutesToComplete,1.0333333333333334
5c2ca1fd9461620001c07208,S-task5,nodeLink,nodeAnswer,Robert
5c2ca1fd9461620001c07208,S-task5,nodeLink,accuracy,1
5c2ca1fd9461620001c07208,S-task5,nodeLink,correct,1
5c2ca1fd9461620001c07208,S-task5,nodeLink,difficulty,1
5c2ca1fd9461620001c07208,S-task5,nodeLink,confidence,7
5c2ca1fd9461620001c07208,S-task5,nodeLink,minutesToComplete,1.5166666666666666
5c2ca1fd9461620001c07208,S-task6,nodeLink,nodeAnswer,
5c2ca1fd9461620001c07208,S-task6,nodeLink,valueAnswer,European
5c2ca1fd9461620001c07208,S-task6,nodeLink,accuracy,1
5c2ca1fd9461620001c07208,S-task6,nodeLink,correct,1
5c2ca1fd9461620001c07208,S-task6,nodeLink,difficulty,1
5c2ca1fd9461620001c07208,S-task6,nodeLink,confidence,7
5c2ca1fd9461620001c07208,S-task6,nodeLink,minutesToComplete,1.8
5c2ca1fd9461620001c07208,S-task7,nodeLink,nodeAnswer,Chris
5c2ca1fd9461620001c07208,S-task7,nodeLink,accuracy,1
5c2ca1fd9461620001c07208,S-task7,nodeLink,correct,1
5c2ca1fd9461620001c07208,S-task7,nodeLink,difficulty,1
5c2ca1fd9461620001c07208,S-task7,nodeLink,confidence,7
5c2ca1fd9461620001c07208,S-task7,nodeLink,minutesToComplete,1.7
5c2ca1fd9461620001c07208,S-task8,nodeLink,nodeAnswer,
5c2ca1fd9461620001c07208,S-task8,nodeLink,valueAnswer,4
5c2ca1fd9461620001c07208,S-task8,nodeLink,valueAnswer,Mentions
5c2ca1fd9461620001c07208,S-task8,nodeLink,accuracy,1
5c2ca1fd9461620001c07208,S-task8,nodeLink,correct,1
5c2ca1fd9461620001c07208,S-task8,nodeLink,difficulty,1
5c2ca1fd9461620001c07208,S-task8,nodeLink,confidence,7
5c2ca1fd9461620001c07208,S-task8,nodeLink,minutesToComplete,0.55
5c2ca1fd9461620001c07208,S-task9,nodeLink,nodeAnswer,Klaus
5c2ca1fd9461620001c07208,S-task9,nodeLink,nodeAnswer,Lonni
5c2ca1fd9461620001c07208,S-task9,nodeLink,nodeAnswer,Thomas
5c2ca1fd9461620001c07208,S-task9,nodeLink,nodeAnswer,Anna
5c2ca1fd9461620001c07208,S-task9,nodeLink,accuracy,1
5c2ca1fd9461620001c07208,S-task9,nodeLink,correct,1
5c2ca1fd9461620001c07208,S-task9,nodeLink,difficulty,1
5c2ca1fd9461620001c07208,S-task9,nodeLink,confidence,7
5c2ca1fd9461620001c07208,S-task9,nodeLink,minutesToComplete,1.8333333333333333
5c2ca1fd9461620001c07208,S-task9A,nodeLink,nodeAnswer,Anna
5c2ca1fd9461620001c07208,S-task9A,nodeLink,accuracy,1
5c2ca1fd9461620001c07208,S-task9A,nodeLink,correct,1
5c2ca1fd9461620001c07208,S-task9A,nodeLink,difficulty,1
5c2ca1fd9461620001c07208,S-task9A,nodeLink,confidence,7
5c2ca1fd9461620001c07208,S-task9A,nodeLink,minutesToComplete,0.5166666666666667
5c2ca1fd9461620001c07208,S-taskExplore,nodeLink,nodeAnswer,
5c2ca1fd9461620001c07208,S-taskExplore,nodeLink,valueAnswer,the highest amount of followers are mostly from person accounts
5c2ca1fd9461620001c07208,S-taskExplore,nodeLink,accuracy,1
5c2ca1fd9461620001c07208,S-taskExplore,nodeLink,correct,1
5c2ca1fd9461620001c07208,S-taskExplore,nodeLink,difficulty,7
5c2ca1fd9461620001c07208,S-taskExplore,nodeLink,confidence,2
5c2ca1fd9461620001c07208,S-taskExplore,nodeLink,minutesToComplete,3.433333333333333
5c56550e54f9d30001db7f50,S-task1,nodeLink,nodeAnswer,T.J.
5c56550e54f9d30001db7f50,S-task1,nodeLink,accuracy,1
5c56550e54f9d30001db7f50,S-task1,nodeLink,correct,1
5c56550e54f9d30001db7f50,S-task1,nodeLink,difficulty,3
5c56550e54f9d30001db7f50,S-task1,nodeLink,confidence,6
5c56550e54f9d30001db7f50,S-task1,nodeLink,minutesToComplete,0.8333333333333334
5c56550e54f9d30001db7f50,S-task11,nodeLink,nodeAnswer,John
5c56550e54f9d30001db7f50,S-task11,nodeLink,nodeAnswer,Jon
5c56550e54f9d30001db7f50,S-task11,nodeLink,nodeAnswer,Robert
5c56550e54f9d30001db7f50,S-task11,nodeLink,nodeAnswer,Lane
5c56550e54f9d30001db7f50,S-task11,nodeLink,nodeAnswer,James
5c56550e54f9d30001db7f50,S-task11,nodeLink,nodeAnswer,Jason
5c56550e54f9d30001db7f50,S-task11,nodeLink,nodeAnswer,Noeska
5c56550e54f9d30001db7f50,S-task11,nodeLink,nodeAnswer,Klaus
5c56550e54f9d30001db7f50,S-task11,nodeLink,nodeAnswer,Fritz
5c56550e54f9d30001db7f50,S-task11,nodeLink,nodeAnswer,Micah
5c56550e54f9d30001db7f50,S-task11,nodeLink,nodeAnswer,Nils
5c56550e54f9d30001db7f50,S-task11,nodeLink,nodeAnswer,Lynn
5c56550e54f9d30001db7f50,S-task11,nodeLink,nodeAnswer,Marc
5c56550e54f9d30001db7f50,S-task11,nodeLink,nodeAnswer,Holger
5c56550e54f9d30001db7f50,S-task11,nodeLink,nodeAnswer,Thomas
5c56550e54f9d30001db7f50,S-task11,nodeLink,nodeAnswer,Anna
5c56550e54f9d30001db7f50,S-task11,nodeLink,nodeAnswer,Nicola
5c56550e54f9d30001db7f50,S-task11,nodeLink,nodeAnswer,Tamara
5c56550e54f9d30001db7f50,S-task11,nodeLink,valueAnswer,40000
5c56550e54f9d30001db7f50,S-task11,nodeLink,accuracy,0
5c56550e54f9d30001db7f50,S-task11,nodeLink,correct,0
5c56550e54f9d30001db7f50,S-task11,nodeLink,difficulty,4
5c56550e54f9d30001db7f50,S-task11,nodeLink,confidence,5
5c56550e54f9d30001db7f50,S-task11,nodeLink,minutesToComplete,1.05
5c56550e54f9d30001db7f50,S-task12,nodeLink,nodeAnswer,EVis19
5c56550e54f9d30001db7f50,S-task12,nodeLink,nodeAnswer,Alex
5c56550e54f9d30001db7f50,S-task12,nodeLink,nodeAnswer,Noeska
5c56550e54f9d30001db7f50,S-task12,nodeLink,nodeAnswer,Thomas
5c56550e54f9d30001db7f50,S-task12,nodeLink,nodeAnswer,Mandy
5c56550e54f9d30001db7f50,S-task12,nodeLink,accuracy,0
5c56550e54f9d30001db7f50,S-task12,nodeLink,correct,0
5c56550e54f9d30001db7f50,S-task12,nodeLink,difficulty,7
5c56550e54f9d30001db7f50,S-task12,nodeLink,confidence,1
5c56550e54f9d30001db7f50,S-task12,nodeLink,minutesToComplete,7.466666666666667
5c56550e54f9d30001db7f50,S-task12A,nodeLink,nodeAnswer,Rob
5c56550e54f9d30001db7f50,S-task12A,nodeLink,accuracy,0.5
5c56550e54f9d30001db7f50,S-task12A,nodeLink,correct,0
5c56550e54f9d30001db7f50,S-task12A,nodeLink,difficulty,1
5c56550e54f9d30001db7f50,S-task12A,nodeLink,confidence,7
5c56550e54f9d30001db7f50,S-task12A,nodeLink,minutesToComplete,0.4666666666666667
5c56550e54f9d30001db7f50,S-task13,nodeLink,nodeAnswer,Robert
5c56550e54f9d30001db7f50,S-task13,nodeLink,accuracy,1
5c56550e54f9d30001db7f50,S-task13,nodeLink,correct,1
5c56550e54f9d30001db7f50,S-task13,nodeLink,difficulty,1
5c56550e54f9d30001db7f50,S-task13,nodeLink,confidence,7
5c56550e54f9d30001db7f50,S-task13,nodeLink,minutesToComplete,0.48333333333333334
5c56550e54f9d30001db7f50,S-task1A,nodeLink,nodeAnswer,Shahid
5c56550e54f9d30001db7f50,S-task1A,nodeLink,accuracy,0
5c56550e54f9d30001db7f50,S-task1A,nodeLink,correct,0
5c56550e54f9d30001db7f50,S-task1A,nodeLink,difficulty,2
5c56550e54f9d30001db7f50,S-task1A,nodeLink,confidence,3
5c56550e54f9d30001db7f50,S-task1A,nodeLink,minutesToComplete,1.1333333333333333
5c56550e54f9d30001db7f50,S-task3,nodeLink,nodeAnswer,Jeffrey
5c56550e54f9d30001db7f50,S-task3,nodeLink,accuracy,1
5c56550e54f9d30001db7f50,S-task3,nodeLink,correct,1
5c56550e54f9d30001db7f50,S-task3,nodeLink,difficulty,4
5c56550e54f9d30001db7f50,S-task3,nodeLink,confidence,4
5c56550e54f9d30001db7f50,S-task3,nodeLink,minutesToComplete,1.2
5c56550e54f9d30001db7f50,S-task4,nodeLink,nodeAnswer,AA
5c56550e54f9d30001db7f50,S-task4,nodeLink,nodeAnswer,Noeska
5c56550e54f9d30001db7f50,S-task4,nodeLink,nodeAnswer,Till
5c56550e54f9d30001db7f50,S-task4,nodeLink,nodeAnswer,Jo
5c56550e54f9d30001db7f50,S-task4,nodeLink,accuracy,1
5c56550e54f9d30001db7f50,S-task4,nodeLink,correct,1
5c56550e54f9d30001db7f50,S-task4,nodeLink,difficulty,1
5c56550e54f9d30001db7f50,S-task4,nodeLink,confidence,7
5c56550e54f9d30001db7f50,S-task4,nodeLink,minutesToComplete,0.4166666666666667
5c56550e54f9d30001db7f50,S-task4A,nodeLink,nodeAnswer,Robert
5c56550e54f9d30001db7f50,S-task4A,nodeLink,accuracy,1
5c56550e54f9d30001db7f50,S-task4A,nodeLink,correct,1
5c56550e54f9d30001db7f50,S-task4A,nodeLink,difficulty,1
5c56550e54f9d30001db7f50,S-task4A,nodeLink,confidence,6
5c56550e54f9d30001db7f50,S-task4A,nodeLink,minutesToComplete,0.48333333333333334
5c56550e54f9d30001db7f50,S-task5,nodeLink,nodeAnswer,Robert
5c56550e54f9d30001db7f50,S-task5,nodeLink,accuracy,1
5c56550e54f9d30001db7f50,S-task5,nodeLink,correct,1
5c56550e54f9d30001db7f50,S-task5,nodeLink,difficulty,1
5c56550e54f9d30001db7f50,S-task5,nodeLink,confidence,7
5c56550e54f9d30001db7f50,S-task5,nodeLink,minutesToComplete,0.45
5c56550e54f9d30001db7f50,S-task6,nodeLink,nodeAnswer,
5c56550e54f9d30001db7f50,S-task6,nodeLink,valueAnswer,European
5c56550e54f9d30001db7f50,S-task6,nodeLink,accuracy,1
5c56550e54f9d30001db7f50,S-task6,nodeLink,correct,1
5c56550e54f9d30001db7f50,S-task6,nodeLink,difficulty,4
5c56550e54f9d30001db7f50,S-task6,nodeLink,confidence,6
5c56550e54f9d30001db7f50,S-task6,nodeLink,minutesToComplete,1.35
5c56550e54f9d30001db7f50,S-task7,nodeLink,nodeAnswer,Tamara
5c56550e54f9d30001db7f50,S-task7,nodeLink,accuracy,0.8
5c56550e54f9d30001db7f50,S-task7,nodeLink,correct,0
5c56550e54f9d30001db7f50,S-task7,nodeLink,difficulty,6
5c56550e54f9d30001db7f50,S-task7,nodeLink,confidence,5
5c56550e54f9d30001db7f50,S-task7,nodeLink,minutesToComplete,1.1833333333333333
5c56550e54f9d30001db7f50,S-task8,nodeLink,nodeAnswer,EVis19
5c56550e54f9d30001db7f50,S-task8,nodeLink,nodeAnswer,Jon
5c56550e54f9d30001db7f50,S-task8,nodeLink,valueAnswer,4
5c56550e54f9d30001db7f50,S-task8,nodeLink,valueAnswer,Mentions
5c56550e54f9d30001db7f50,S-task8,nodeLink,accuracy,1
5c56550e54f9d30001db7f50,S-task8,nodeLink,correct,1
5c56550e54f9d30001db7f50,S-task8,nodeLink,difficulty,1
5c56550e54f9d30001db7f50,S-task8,nodeLink,confidence,7
5c56550e54f9d30001db7f50,S-task8,nodeLink,minutesToComplete,0.4166666666666667
5c56550e54f9d30001db7f50,S-task9,nodeLink,nodeAnswer,Klaus
5c56550e54f9d30001db7f50,S-task9,nodeLink,nodeAnswer,Lonni
5c56550e54f9d30001db7f50,S-task9,nodeLink,nodeAnswer,Thomas
5c56550e54f9d30001db7f50,S-task9,nodeLink,nodeAnswer,Anna
5c56550e54f9d30001db7f50,S-task9,nodeLink,accuracy,1
5c56550e54f9d30001db7f50,S-task9,nodeLink,correct,1
5c56550e54f9d30001db7f50,S-task9,nodeLink,difficulty,2
5c56550e54f9d30001db7f50,S-task9,nodeLink,confidence,7
5c56550e54f9d30001db7f50,S-task9,nodeLink,minutesToComplete,0.7
5c56550e54f9d30001db7f50,S-task9A,nodeLink,nodeAnswer,Anna
5c56550e54f9d30001db7f50,S-task9A,nodeLink,accuracy,1
5c56550e54f9d30001db7f50,S-task9A,nodeLink,correct,1
5c56550e54f9d30001db7f50,S-task9A,nodeLink,difficulty,1
5c56550e54f9d30001db7f50,S-task9A,nodeLink,confidence,7
5c56550e54f9d30001db7f50,S-task9A,nodeLink,minutesToComplete,0.36666666666666664
5c56550e54f9d30001db7f50,S-taskExplore,nodeLink,nodeAnswer,EVis19
5c56550e54f9d30001db7f50,S-taskExplore,nodeLink,nodeAnswer,Robert
5c56550e54f9d30001db7f50,S-taskExplore,nodeLink,valueAnswer,Jeffrey and Robert are 'influencers', collectively both talk to over half the population.
5c56550e54f9d30001db7f50,S-taskExplore,nodeLink,accuracy,1
5c56550e54f9d30001db7f50,S-taskExplore,nodeLink,correct,1
5c56550e54f9d30001db7f50,S-taskExplore,nodeLink,difficulty,4
5c56550e54f9d30001db7f50,S-taskExplore,nodeLink,confidence,5
5c56550e54f9d30001db7f50,S-taskExplore,nodeLink,minutesToComplete,1.55
5c918687b138fe0016e40e78,S-task1,adjMatrix,nodeAnswer,T.J.
5c918687b138fe0016e40e78,S-task1,adjMatrix,accuracy,1
5c918687b138fe0016e40e78,S-task1,adjMatrix,correct,1
5c918687b138fe0016e40e78,S-task1,adjMatrix,difficulty,1
5c918687b138fe0016e40e78,S-task1,adjMatrix,confidence,7
5c918687b138fe0016e40e78,S-task1,adjMatrix,minutesToComplete,0.5666666666666667
5c918687b138fe0016e40e78,S-task11,adjMatrix,nodeAnswer,Lane
5c918687b138fe0016e40e78,S-task11,adjMatrix,nodeAnswer,Thomas
5c918687b138fe0016e40e78,S-task11,adjMatrix,nodeAnswer,Anna
5c918687b138fe0016e40e78,S-task11,adjMatrix,nodeAnswer,Nicola
5c918687b138fe0016e40e78,S-task11,adjMatrix,nodeAnswer,EVis2018
5c918687b138fe0016e40e78,S-task11,adjMatrix,nodeAnswer,Fritz
5c918687b138fe0016e40e78,S-task11,adjMatrix,nodeAnswer,SCI
5c918687b138fe0016e40e78,S-task11,adjMatrix,nodeAnswer,Holger
5c918687b138fe0016e40e78,S-task11,adjMatrix,nodeAnswer,Nils
5c918687b138fe0016e40e78,S-task11,adjMatrix,nodeAnswer,Lynn
5c918687b138fe0016e40e78,S-task11,adjMatrix,nodeAnswer,AA
5c918687b138fe0016e40e78,S-task11,adjMatrix,nodeAnswer,Micah
5c918687b138fe0016e40e78,S-task11,adjMatrix,nodeAnswer,John
5c918687b138fe0016e40e78,S-task11,adjMatrix,nodeAnswer,Klaus
5c918687b138fe0016e40e78,S-task11,adjMatrix,nodeAnswer,Marc
5c918687b138fe0016e40e78,S-task11,adjMatrix,nodeAnswer,Jon
5c918687b138fe0016e40e78,S-task11,adjMatrix,nodeAnswer,James
5c918687b138fe0016e40e78,S-task11,adjMatrix,nodeAnswer,Tamara
5c918687b138fe0016e40e78,S-task11,adjMatrix,nodeAnswer,EVis19
5c918687b138fe0016e40e78,S-task11,adjMatrix,nodeAnswer,Jason
5c918687b138fe0016e40e78,S-task11,adjMatrix,nodeAnswer,Noeska
5c918687b138fe0016e40e78,S-task11,adjMatrix,nodeAnswer,Robert
5c918687b138fe0016e40e78,S-task11,adjMatrix,valueAnswer,1900
5c918687b138fe0016e40e78,S-task11,adjMatrix,accuracy,1
5c918687b138fe0016e40e78,S-task11,adjMatrix,correct,1
5c918687b138fe0016e40e78,S-task11,adjMatrix,difficulty,7
5c918687b138fe0016e40e78,S-task11,adjMatrix,confidence,2
5c918687b138fe0016e40e78,S-task11,adjMatrix,minutesToComplete,2.066666666666667
5c918687b138fe0016e40e78,S-task12,adjMatrix,nodeAnswer,Jason
5c918687b138fe0016e40e78,S-task12,adjMatrix,nodeAnswer,Jeffrey
5c918687b138fe0016e40e78,S-task12,adjMatrix,nodeAnswer,Noeska
5c918687b138fe0016e40e78,S-task12,adjMatrix,nodeAnswer,Robert
5c918687b138fe0016e40e78,S-task12,adjMatrix,accuracy,0
5c918687b138fe0016e40e78,S-task12,adjMatrix,correct,0
5c918687b138fe0016e40e78,S-task12,adjMatrix,difficulty,7
5c918687b138fe0016e40e78,S-task12,adjMatrix,confidence,2
5c918687b138fe0016e40e78,S-task12,adjMatrix,minutesToComplete,3.1666666666666665
5c918687b138fe0016e40e78,S-task12A,adjMatrix,nodeAnswer,Rob
5c918687b138fe0016e40e78,S-task12A,adjMatrix,accuracy,0.5
5c918687b138fe0016e40e78,S-task12A,adjMatrix,correct,0
5c918687b138fe0016e40e78,S-task12A,adjMatrix,difficulty,6
5c918687b138fe0016e40e78,S-task12A,adjMatrix,confidence,3
5c918687b138fe0016e40e78,S-task12A,adjMatrix,minutesToComplete,2.783333333333333
5c918687b138fe0016e40e78,S-task13,adjMatrix,nodeAnswer,Lonni
5c918687b138fe0016e40e78,S-task13,adjMatrix,accuracy,0
5c918687b138fe0016e40e78,S-task13,adjMatrix,correct,0
5c918687b138fe0016e40e78,S-task13,adjMatrix,difficulty,5
5c918687b138fe0016e40e78,S-task13,adjMatrix,confidence,6
5c918687b138fe0016e40e78,S-task13,adjMatrix,minutesToComplete,3.6666666666666665
5c918687b138fe0016e40e78,S-task1A,adjMatrix,nodeAnswer,EVis2018
5c918687b138fe0016e40e78,S-task1A,adjMatrix,accuracy,1
5c918687b138fe0016e40e78,S-task1A,adjMatrix,correct,1
5c918687b138fe0016e40e78,S-task1A,adjMatrix,difficulty,3
5c918687b138fe0016e40e78,S-task1A,adjMatrix,confidence,6
5c918687b138fe0016e40e78,S-task1A,adjMatrix,minutesToComplete,0.8333333333333334
5c918687b138fe0016e40e78,S-task3,adjMatrix,nodeAnswer,EVis19
5c918687b138fe0016e40e78,S-task3,adjMatrix,accuracy,0
5c918687b138fe0016e40e78,S-task3,adjMatrix,correct,0
5c918687b138fe0016e40e78,S-task3,adjMatrix,difficulty,6
5c918687b138fe0016e40e78,S-task3,adjMatrix,confidence,4
5c918687b138fe0016e40e78,S-task3,adjMatrix,minutesToComplete,2.8833333333333333
5c918687b138fe0016e40e78,S-task4,adjMatrix,nodeAnswer,AA
5c918687b138fe0016e40e78,S-task4,adjMatrix,nodeAnswer,Noeska
5c918687b138fe0016e40e78,S-task4,adjMatrix,nodeAnswer,Till
5c918687b138fe0016e40e78,S-task4,adjMatrix,nodeAnswer,Jo
5c918687b138fe0016e40e78,S-task4,adjMatrix,accuracy,1
5c918687b138fe0016e40e78,S-task4,adjMatrix,correct,1
5c918687b138fe0016e40e78,S-task4,adjMatrix,difficulty,2
5c918687b138fe0016e40e78,S-task4,adjMatrix,confidence,7
5c918687b138fe0016e40e78,S-task4,adjMatrix,minutesToComplete,0.35
5c918687b138fe0016e40e78,S-task4A,adjMatrix,nodeAnswer,Robert
5c918687b138fe0016e40e78,S-task4A,adjMatrix,accuracy,1
5c918687b138fe0016e40e78,S-task4A,adjMatrix,correct,1
5c918687b138fe0016e40e78,S-task4A,adjMatrix,difficulty,2
5c918687b138fe0016e40e78,S-task4A,adjMatrix,confidence,7
5c918687b138fe0016e40e78,S-task4A,adjMatrix,minutesToComplete,1.5333333333333334
5c918687b138fe0016e40e78,S-task5,adjMatrix,nodeAnswer,Robert
5c918687b138fe0016e40e78,S-task5,adjMatrix,accuracy,1
5c918687b138fe0016e40e78,S-task5,adjMatrix,correct,1
5c918687b138fe0016e40e78,S-task5,adjMatrix,difficulty,3
5c918687b138fe0016e40e78,S-task5,adjMatrix,confidence,6
5c918687b138fe0016e40e78,S-task5,adjMatrix,minutesToComplete,1.3833333333333333
5c918687b138fe0016e40e78,S-task6,adjMatrix,nodeAnswer,
5c918687b138fe0016e40e78,S-task6,adjMatrix,valueAnswer,European
